rea_time,goResp,hitGoal,subject,session,block,trial,response_cat,sampleTimeMsGo_01,sampleTimeMsGo_02,sampleTimeMsGo_03,sampleTimeMsGo_04,sampleTimeMsGo_05,sampleTimeMsGo_06,samplePosDegAtt_01,samplePosDegAtt_02,samplePosDegAtt_03,samplePosDegAtt_04,samplePosDegAtt_05,samplePosDegAtt_06,sampleAccprobHit_01,sampleAccprobHit_02,sampleAccprobHit_03,sampleAccprobHit_04,sampleAccprobHit_05,sampleAccprobHit_06,sampleProbHit_01,sampleProbHit_02,sampleProbHit_03,sampleProbHit_04,sampleProbHit_05,sampleProbHit_06,answer
,0,0,o1,3,3,108,CORRECT REJECTION,0,167,334,500,667,834,-3.592309071,-7.041915535,-4.082498489,-6.008833973,-6.031925837,-7.350495062,0.550961366,0.210549804,0.210549804,0.210549804,0.210549804,0.153119617,0.550961366,0.119760558,0.489687689,0.248895753,0.24600927,0.081188117,1
0.5660838,1,1,o1,3,3,109,HIT,0,166,333,500,666,833,0.799380446,2.825146446,3.682848502,4.942539852,3.480335414,4.13840021,0.900077444,0.866195324,0.84376518,0.792736976,0.792736976,0.792736976,0.900077444,0.646856694,0.539643937,0.382182519,0.564958073,0.482699974,1
0.6666996,1,1,o1,3,3,110,HIT,0,166,333,500,667,833,3.475705225,3.54733554,3.146013254,3.50619654,3.840881947,2.144665192,0.565536847,0.56161161,0.585978854,0.585978854,0.569341998,0.65978126,0.565536847,0.556583057,0.606748343,0.561725432,0.519889757,0.731916851,1
,0,0,o1,3,3,111,CORRECT REJECTION,0,166,333,500,667,833,7.851537617,5.933398269,4.801473852,9.194779932,3.871401626,6.341628113,0.018557798,0.024410685,0.029992787,0,0,0,0.018557798,0.258325216,0.399815768,0,0.516074797,0.207296486,1
,0,0,o1,3,3,112,CORRECT REJECTION,1,167,334,501,667,834,7.019533254,5.82842007,8.918899999,7.15307542,7.282822796,8.90721702,0.122558343,0.143998097,0,0,0,0,0.122558343,0.271447491,0,0.105865573,0.08964715,0,1
,0,0,o1,3,3,113,CORRECT REJECTION,0,166,333,499,666,832,-5.280820879,-7.07581879,-2.639327897,-8.136093081,-3.378195314,-8.17754704,0.33989739,0.148941321,0.259345825,0,0,0,0.33989739,0.115522651,0.670084013,0,0.577725586,0,1
,0,1,o1,3,3,114,MISS,0,167,333,500,667,834,-5.755474739,-1.819415059,-3.163251977,-0.306369316,0.064124078,-1.999268264,0.280565658,0.552302712,0.552302712,0.879897304,1,1,0.280565658,0.772573118,0.604593503,0.961703836,0.99198449,0.750091467,0
0.59162208,1,1,o1,3,3,117,HIT,1,167,334,501,667,834,-4.256853889,-1.506694787,-1.414470669,-3.215165401,-1.929628307,0.203008882,0.467893264,0.713001819,0.725751112,0.725751112,0.725751112,1,0.467893264,0.811663152,0.823191166,0.598104325,0.758796462,0.97462389,1
,0,0,o1,3,3,118,CORRECT REJECTION,0,166,333,499,666,832,6.24988269,8.979961178,4.238503633,6.638554779,8.819959133,8.565380698,0.218764664,0,0,0,0,0,0.218764664,0,0.470187046,0.170180653,0,0,1
,0,0,o1,3,3,119,CORRECT REJECTION,1,167,334,500,667,833,7.379055095,3.336335424,9.67315889,5.102381281,6.106920132,2.557077514,0.077618113,0.156912034,0,0,0,0,0.077618113,0.582958072,0,0.36220234,0.236634983,0.680365311,1
,0,0,o1,3,3,120,CORRECT REJECTION,0,166,333,500,666,833,-2.238247798,-3.615903351,-2.603203747,-5.449744867,-8.172483565,-4.839063589,0.720219025,0.662015799,0.662015799,0.532578798,0,0,0.720219025,0.548012081,0.674599532,0.318781892,0,0.395117051,1
0.43307272,1,1,o1,3,4,1,HIT,0,166,333,499,666,833,-0.181236825,0.133419639,0.842782581,-5.878769348,-4.577381191,-3.999636374,0.977345397,1,1,1,1,1,0.977345397,0.983322545,0.894652177,0.265153832,0.427827351,0.500045453,1
,0,0,o1,3,4,2,,0,166,333,499,667,833,-5.966568792,-7.450467153,-6.12631438,-7.760128929,-9.462146229,-8.488196625,0.254178901,0.084334603,0.084334603,0.038648738,0,0,0.254178901,0.068691606,0.234210702,0.029983884,0,0,1
,0,0,o1,3,4,3,CORRECT REJECTION,0,166,333,499,666,832,2.817267391,3.453543967,8.913209717,5.909274902,3.700206378,7.456088961,0.647841576,0.617412655,0,0,0,0,0.647841576,0.568307004,0,0.261340637,0.537474203,0.06798888,1
0.53312392,1,1,o1,3,4,4,HIT,0,167,333,500,667,834,-3.883999747,-0.983555697,-1.892475929,-2.49128369,0.725949367,-3.252206537,0.514500032,0.807129149,0.807129149,0.807129149,1,1,0.514500032,0.877055538,0.763440509,0.688589539,0.909256329,0.593474183,1
,0,0,o1,3,4,5,CORRECT REJECTION,0,166,333,500,667,833,-5.415101192,-8.414847968,-4.897165044,-7.739902094,-9.003734297,-4.363468417,0.323112351,0,0,0,0,0,0.323112351,0,0.387854369,0.032512238,0,0.454566448,1
0.5831164,1,1,o1,3,4,6,HIT,0,166,333,499,666,833,2.517581201,3.904973392,0.760222769,-0.090230951,4.818633166,5.50013034,0.68530235,0.619275591,0.843422508,1,1,1,0.68530235,0.511878326,0.904972154,0.988721131,0.397670854,0.312483707,1
0.59154144,1,0,o1,3,4,7,FALSE ALARM,0,167,333,500,667,834,-6.880020013,-2.282493297,-6.59142865,-3.108759385,-2.646192597,-8.727518724,0.139997498,0.329166431,0.329166431,0.329166431,0.329166431,0,0.139997498,0.714688338,0.176071419,0.611405077,0.669225925,0,0
,0,0,o1,3,4,8,CORRECT REJECTION,0,167,334,500,667,833,-6.362834344,-4.860115739,-9.600427786,-8.28862374,-6.835982963,-5.298654571,0.204645707,0.251977028,0,0,0,0,0.204645707,0.392485533,0,0,0.14550213,0.337668179,1
0.54195132,1,1,o1,3,4,9,HIT,0,166,333,500,666,833,2.312653411,4.321908709,4.463583038,-1.670559859,2.419000947,6.157881402,0.710918324,0.613962283,0.604611799,1,1,1,0.710918324,0.459761411,0.44205212,0.791180018,0.697624882,0.230264825,1
,0,0,o1,3,4,10,CORRECT REJECTION,1,167,334,500,666,833,-7.020595401,-7.738285618,-7.414270915,-6.5179824,-3.926981161,-7.118924211,0.122425575,0.035938375,0.035938375,0.038602668,0.062481118,0.062481118,0.122425575,0.032714298,0.073216136,0.1852522,0.509127355,0.110134474,1
0.4746458,1,1,o1,3,4,11,HIT,1,167,334,500,667,834,0.214796891,-1.073467424,1.772566635,0.694148336,-1.251106477,5.962926852,0.973150389,1,1,1,1,1,0.973150389,0.865816572,0.778429171,0.913231458,0.84361169,0.254634143,1
0.60809164,1,1,o1,3,4,12,HIT,0,167,333,500,667,833,-3.687410422,-2.561418929,-5.977466693,0.633104175,1.546478443,-0.520863602,0.539073697,0.627376235,0.441220415,1,1,1,0.539073697,0.679822634,0.252816663,0.920861978,0.806690195,0.93489205,1
0.48289672,1,1,o1,3,4,13,HIT,0,167,334,500,667,833,4.134564686,1.219935385,1.455665796,-1.803818838,-1.608202969,5.676314736,0.483179414,0.760108858,0.760108858,1,1,1,0.483179414,0.847508077,0.818041776,0.774522645,0.798974629,0.290460658,1
,0,0,o1,3,4,14,CORRECT REJECTION,0,166,333,499,666,833,-6.98394704,-5.743134397,-7.685622268,-4.349027534,-7.924418161,-9.071553377,0.12700662,0.150321763,0.05189882,0.06741377,0.01708215,0,0.12700662,0.2821082,0.039297216,0.456371558,0.00944773,0,1
0.4833178,1,1,o1,3,4,15,HIT,0,167,334,500,667,833,0.637676794,0.561119745,-1.362189283,0.463202991,-3.861342156,-4.600789529,0.920290401,0.929182333,1,1,1,1,0.920290401,0.929860032,0.82972634,0.942099626,0.517332231,0.424901309,1
0.40000472,1,1,o1,3,4,17,HIT,0,166,333,500,666,833,0.357401496,1.129708672,-1.324328666,5.795341831,1.77424598,5.279419407,0.955324813,0.950551095,1,1,1,1,0.955324813,0.858786416,0.834458917,0.275582271,0.778219253,0.340072574,1
0.48324256,1,1,o1,3,4,18,HIT,0,166,333,500,666,833,3.108228522,-0.691356083,2.089870596,3.747688832,4.5173532,0.182781583,0.611471435,1,1,1,1,1,0.611471435,0.91358049,0.738766176,0.531538896,0.43533085,0.977152302,1
0.4326904,1,1,o1,3,4,19,HIT,0,166,333,499,666,832,0.699873255,0.562727591,3.770248463,0.360190805,2.571859846,2.869466451,0.912515843,0.928432149,0.882581108,0.921526072,0.921526072,0.921526072,0.912515843,0.929659051,0.528718942,0.954976149,0.678517519,0.641316694,1
0.46597836,1,1,o1,3,4,20,HIT,0,166,333,499,666,832,-1.952444731,3.607046664,4.185394549,3.246346929,2.88845374,0.970306231,0.755944409,1,1,1,1,1,0.755944409,0.549119167,0.476825681,0.594206634,0.638943283,0.878711721,1
,0,0,o1,3,4,21,CORRECT REJECTION,0,166,333,499,666,832,6.844634326,5.620909524,7.671940704,9.148569374,6.840783862,6.481822959,0.144420709,0.170501587,0.055145573,0,0,0,0.144420709,0.29738631,0.041007412,0,0.144902017,0.18977213,1
,0,0,o1,3,4,22,CORRECT REJECTION,1,167,334,501,667,834,-9.153555843,-9.070638634,-4.275014981,-9.876196168,-3.207678962,-4.721446524,0,0,0,0,0,0,0,0,0.465623127,0,0.59904013,0.409819184,1
0.41626032,1,1,o1,3,4,23,HIT,0,166,333,499,666,832,0.987744665,0.17732422,-5.927799614,-1.021153243,-1.53130408,1.634772635,0.876531917,0.97533594,1,1,1,1,0.876531917,0.977834472,0.259025048,0.872355845,0.80858699,0.795653421,1
,0,0,o1,3,4,24,CORRECT REJECTION,0,166,334,500,666,833,1.960259857,8.091839134,3.905937051,6.473531793,6.891196419,5.797957891,0.754967518,0,0,0,0,0,0.754967518,0,0.511757869,0.190808526,0.138600448,0.275255264,1
,0,0,o1,3,4,25,CORRECT REJECTION,0,166,333,500,667,833,-7.323970633,-4.128378722,-5.05123762,-4.954129923,-8.715124188,-2.564662284,0.084503671,0.14071023,0.14071023,0.14071023,0,0,0.084503671,0.48395266,0.368595298,0.38073376,0,0.679417214,1
,0,0,o1,3,4,26,CORRECT REJECTION,0,166,333,500,667,833,5.053854727,8.193988897,8.931716497,3.765129873,3.341942049,6.585578083,0.368268159,0,0,0,0,0,0.368268159,0,0,0.529358766,0.582257244,0.17680274,1
,0,0,o1,3,4,27,CORRECT REJECTION,0,166,333,500,666,833,-6.844342148,-4.433320534,-5.83762336,-2.446394656,-2.113837082,-8.611045261,0.144457231,0.206774436,0.206774436,0.32083315,0.353466782,0,0.144457231,0.445834933,0.27029708,0.694200668,0.735770365,0,1
,0,1,o1,3,4,28,MISS,0,166,333,499,666,833,2.832693407,0.335522938,0.428600077,4.74389083,1.709069069,2.354288065,0.645913324,0.939027198,0.939027198,0.906582042,0.906582042,0.906582042,0.645913324,0.958059633,0.94642499,0.407013646,0.786366366,0.705713992,0
0.566031,1,0,o1,3,4,29,FALSE ALARM,0,166,334,500,666,833,3.480144066,3.210402651,4.010498079,4.879056093,5.153319809,3.974521931,0.564981992,0.584696603,0.554104833,0.492935251,0.469975443,0.469975443,0.564981992,0.598699669,0.49868774,0.390117988,0.355835024,0.503184759,0
,0,0,o1,3,4,30,CORRECT REJECTION,0,167,334,500,667,833,-5.642775357,-2.356851135,-3.137982149,-8.807355213,-4.840195053,-8.643410717,0.29465308,0.500039616,0.500039616,0,0,0,0.29465308,0.705393608,0.607752231,0,0.394975618,0,1
0.54977612,1,1,o1,3,4,31,HIT,0,167,334,500,667,833,3.321368562,1.745402598,4.005802326,3.621821211,3.530111557,0.964777541,0.58482893,0.72830116,0.695901715,0.695901715,0.695901715,0.805448203,0.58482893,0.781824675,0.499274709,0.547272349,0.558736055,0.879402807,1
0.54163284,1,1,o1,3,4,32,HIT,0,167,333,500,667,833,0.252022335,-1.091718513,-4.73442059,-3.625216513,-4.384084075,-3.495007237,0.968497208,1,1,1,1,1,0.968497208,0.863535186,0.408197426,0.546847936,0.451989491,0.563124095,1
,0,1,o1,3,4,33,MISS,0,166,333,500,667,833,-3.812464754,-5.758487232,-1.646634086,-2.516046459,-0.269725787,0.56563229,0.523441906,0.370254557,0.576498999,0.576498999,0.892592527,1,0.523441906,0.280189096,0.794170739,0.685494193,0.966284277,0.929295964,0
0.45795328,1,1,o1,3,4,34,HIT,0,166,333,500,666,833,2.008861182,0.555425883,1.154520423,1.593032375,2.218721987,4.521630433,0.748892352,0.915157658,0.915157658,0.915157658,0.912347824,0.86230688,0.748892352,0.930571765,0.855684947,0.800870953,0.722659752,0.434796196,1
0.47492864,1,1,o1,3,4,35,HIT,0,167,334,500,667,834,0.304163485,0.001382403,1.287726854,1.432642833,-0.730505229,0.221708684,0.961979564,0.999820402,0.999794091,0.999789548,1,1,0.961979564,0.9998272,0.839034143,0.820919646,0.908686846,0.972286414,1
,0,0,o1,3,4,36,CORRECT REJECTION,0,166,333,499,666,833,7.538278293,2.982344685,4.1755171,6.203229717,5.205664365,8.576925119,0.057715213,0.134062952,0.134062952,0.134062952,0.134062952,0,0.057715213,0.627206914,0.478060363,0.224596285,0.349291954,0,1
,0,0,o1,3,4,37,CORRECT REJECTION,0,167,334,500,667,834,2.048344209,8.636005804,9.62494102,2.566112286,3.775762621,5.645564402,0.743956974,0,0,0,0,0,0.743956974,0,0,0.679235964,0.528029672,0.29430445,1
,0,0,o1,3,4,38,CORRECT REJECTION,0,167,334,500,667,834,-9.494430652,-9.31598954,-3.884783293,-8.351270513,-6.472653238,-4.498057667,0,0,0,0,0,0,0,0,0.514402088,0,0.190918345,0.437742792,1
0.6162918,1,1,o1,3,4,39,HIT,0,166,333,500,666,833,3.659155451,4.929253617,2.627089042,0.394847671,-1.786940645,5.654424482,0.542605569,0.456283978,0.538932095,0.886066381,1,1,0.542605569,0.383843298,0.67161387,0.950644041,0.776632419,0.29319694,1
,0,0,o1,3,4,40,CORRECT REJECTION,0,167,333,500,667,834,6.81268405,7.185027491,7.209475523,3.744720802,7.274494061,6.374050104,0.148414494,0.106844416,0.103972484,0.174306885,0.162297347,0.162297347,0.148414494,0.101871564,0.09881556,0.5319099,0.090688242,0.203243737,1
0.59172288,1,1,o1,3,4,41,HIT,0,167,334,500,667,834,-4.607382058,-3.467035541,-0.892039709,0.253082994,0.992509284,-1.848668504,0.424077243,0.494575703,0.791806071,1,1,1,0.424077243,0.566620557,0.888495036,0.968364626,0.875936339,0.768916437,1
0.41664084,1,1,o1,3,4,42,HIT,1,167,334,500,667,834,0.525053209,-0.482870671,5.57172308,-0.042151391,2.872810374,5.977234861,0.934368349,1,1,1,1,1,0.934368349,0.939641166,0.303534615,0.994731076,0.640898703,0.252845642,1
,0,0,o1,3,4,44,CORRECT REJECTION,0,166,333,500,666,833,4.864895594,2.703295365,5.190709123,7.361384307,9.731217292,8.695423612,0.391888051,0.536980085,0.509613955,0.191092965,0,0,0.391888051,0.662088079,0.35116136,0.079826962,0,0,1
0.46589748,1,1,o1,3,4,45,HIT,0,166,333,500,666,833,-0.590964536,0.069373829,-4.954424638,0.759624965,-5.505577048,-2.637727628,0.926129433,1,1,1,1,1,0.926129433,0.991328271,0.38069692,0.905046879,0.311802869,0.670284047,1
0.59107236,1,1,o1,3,4,46,HIT,0,166,333,499,666,833,3.450708551,2.192273554,-1.337859248,5.078409712,5.499712953,-0.340282263,0.568661431,0.674812369,1,1,1,1,0.568661431,0.725965806,0.832767594,0.365198786,0.312535881,0.957464717,1
0.53307628,1,1,o1,3,4,47,HIT,0,167,333,500,667,833,-2.774030761,-1.55231967,0.54673922,-0.957200477,-3.13235391,1.283925661,0.653246155,0.7709865,1,1,1,1,0.653246155,0.805960041,0.931657597,0.88034994,0.608455761,0.839509292,1
,0,0,o1,3,4,48,CORRECT REJECTION,0,167,334,500,667,833,-9.097459393,-3.53317723,-7.911262888,-9.417027707,-6.056133939,-7.282943879,0,0,0,0,0,0,0,0.558352846,0.011092139,0,0.242983258,0.089632015,1
0.62480384,1,1,o1,3,4,49,HIT,0,167,333,500,667,833,-5.855668191,-4.727393452,0.568118367,1.746770292,-2.293796841,-1.895786582,0.268041476,0.312051447,1,1,1,1,0.268041476,0.409075818,0.928985204,0.781653713,0.713275395,0.763026677,1
0.466257,1,1,o1,3,4,50,HIT,0,166,333,499,666,833,3.056562072,-0.001162563,-0.324876764,1.375879281,2.056960082,2.07026633,0.617929741,1,1,1,1,1,0.617929741,0.99985468,0.959390404,0.82801509,0.74287999,0.741216709,1
,0,0,o1,3,4,51,CORRECT REJECTION,0,166,333,500,666,833,6.822680187,8.157263419,3.486186289,4.640537869,3.540674757,8.294880154,0.147164977,0,0,0,0,0,0.147164977,0,0.564226714,0.419932766,0.557415655,0,1
0.44130144,1,1,o1,3,4,52,HIT,0,167,334,500,667,834,-0.872767069,0.69850395,-2.084474745,-5.500740784,-5.884210885,-5.433847435,0.890904116,1,1,1,1,1,0.890904116,0.912687006,0.739440657,0.312407402,0.264473639,0.320769071,1
0.6496202,1,1,o1,3,4,53,HIT,0,167,333,500,666,833,-3.771488265,-5.020826673,0.546121921,-1.299639926,-1.942849516,-1.631731557,0.528563967,0.441315756,1,1,1,1,0.528563967,0.372396666,0.93173476,0.837545009,0.757143811,0.796033555,1
0.67426856,1,0,o1,3,4,54,FALSE ALARM,1,167,334,500,667,833,3.339084015,7.004439971,2.066492433,5.383596045,5.914616861,8.808888687,0.582614498,0.229675152,0.325128338,0.325128338,0.325128338,0,0.582614498,0.124445004,0.741688446,0.327050494,0.260672892,0,0
0.64954892,1,1,o1,3,4,55,HIT,0,166,333,499,666,833,3.557848358,-1.611553475,0.620576492,3.594976538,2.186256092,4.171045475,0.555268955,1,1,1,1,1,0.555268955,0.798555816,0.922427938,0.550627933,0.726717989,0.478619316,1
0.46594128,1,1,o1,3,4,56,HIT,0,166,333,500,666,833,-4.565567737,0.59469301,-3.7702958,1.11082623,-3.380968598,-0.499011579,0.429304033,1,1,1,1,1,0.429304033,0.925663374,0.528713025,0.861146721,0.577378925,0.937623553,1
0.54979544,1,0,o1,3,4,57,FALSE ALARM,0,167,334,500,667,834,6.014592282,2.669833276,6.223413068,5.340441613,7.614332203,9.099346889,0.248175965,0.426488708,0.399554439,0.399554439,0.126220802,0,0.248175965,0.666270841,0.222073366,0.332444798,0.048208475,0,0
,0,0,o1,3,4,58,CORRECT REJECTION,1,167,334,500,667,834,9.718152255,3.992756926,8.70795134,9.449131365,3.32786684,3.051324409,0,0,0,0,0,0,0,0.500905384,0,0,0.584016645,0.618584449,1
0.56595864,1,1,o1,3,4,59,HIT,1,167,334,500,667,833,-2.961674431,-0.396884531,-5.655556188,-0.768574263,-3.956970944,-0.630363991,0.629790696,0.92697899,0.855221819,0.855221819,0.855221819,0.855221819,0.629790696,0.950389434,0.293055477,0.903928217,0.505378632,0.921204501,1
,0,0,o1,3,4,60,CORRECT REJECTION,0,167,333,500,667,833,-2.531758765,-8.737666572,-5.361775076,-2.157289082,-6.127889113,-6.737681342,0.683530154,0,0,0,0,0,0.683530154,0,0.329778115,0.730338865,0.234013861,0.157789832,1
,0,0,o1,3,4,61,CORRECT REJECTION,0,166,333,500,667,833,-4.314280122,-4.240909843,-7.820898144,-6.481460201,-7.258989259,-4.28809796,0.460714985,0.464979444,0.040520675,0.040520675,0.040520675,0.040520675,0.460714985,0.46988627,0.022387732,0.189817475,0.092626343,0.463987755,1
0.52476836,1,1,o1,3,4,62,HIT,0,167,334,500,667,834,-5.023814522,0.163365675,0.754104961,-1.504347111,0.889309758,-3.184411533,0.372023185,1,1,1,1,1,0.372023185,0.979579291,0.90573688,0.811956611,0.88883628,0.601948558,1
,0,1,o1,3,4,63,MISS,0,167,333,500,667,833,-2.438743375,-5.146121776,-4.916648674,-2.496175644,-1.996140943,-1.494256819,0.695157078,0.539218263,0.539218263,0.539218263,0.588426174,0.656345352,0.695157078,0.356734778,0.385418916,0.687978044,0.750482382,0.813217898,0
,0,0,o1,3,4,64,CORRECT REJECTION,0,167,333,500,667,833,-5.222587019,-4.638147313,-5.106499398,-4.909415856,-2.272970909,-8.595808814,0.347176623,0.37453852,0.37453852,0.37453852,0.549940963,0,0.347176623,0.420231586,0.361687575,0.386323018,0.715878636,0,1
,0,0,o1,3,4,65,CORRECT REJECTION,0,166,333,500,667,833,2.126309144,6.436800647,2.283715767,5.633377063,2.050219845,3.151199763,0.734211357,0.423687696,0.423687696,0.423687696,0.432609467,0.432609467,0.734211357,0.195399919,0.714535529,0.295827867,0.743722519,0.60610003,1
0.49981352,1,1,o1,3,4,66,HIT,0,167,333,500,667,833,0.142634048,1.015142919,3.361006809,0.560556391,3.008436534,4.233215357,0.982170744,0.979988183,0.970170396,0.970170396,0.970170396,0.96351528,0.982170744,0.873107135,0.579874149,0.929930451,0.623945433,0.47084808,1
,0,0,o1,3,4,67,CORRECT REJECTION,0,167,334,500,667,833,-6.972859599,-4.932755043,-3.846084588,-4.607831324,-4.117291113,-7.943593659,0.12839255,0.172342017,0.21077221,0.21077221,0.21077221,0.014453933,0.12839255,0.38340562,0.519239427,0.424021085,0.485338611,0.007050793,1
0.44122212,1,1,o1,3,4,68,HIT,0,166,333,500,666,833,-1.308370509,2.933727427,0.473696187,0.243855655,5.50181477,-0.718693306,0.836453686,1,1,1,1,1,0.836453686,0.633284072,0.940787977,0.969518043,0.312273154,0.910163337,1
0.51646596,1,1,o1,3,4,69,HIT,0,166,333,499,666,832,1.15368668,-5.654264707,-1.887674333,0.898342517,0.870342141,-2.296592587,0.855789165,1,1,1,1,1,0.855789165,0.293216912,0.764040708,0.887707185,0.891207232,0.712925927,1
,0,1,o1,3,4,70,MISS,0,166,334,500,666,833,3.808191721,2.622140481,4.48703669,1.971673593,-1.378238781,2.299788983,0.523976035,0.615180481,0.572600469,0.640509731,1,1,0.523976035,0.67223244,0.439120414,0.753540801,0.827720152,0.712526377,0
,0,0,o1,3,4,71,CORRECT REJECTION,0,166,333,499,666,833,-6.751914118,-1.980243643,-9.236039112,-5.764306904,-2.637235856,-8.972643876,0.156010735,0.38660424,0,0,0,0,0.156010735,0.752469545,0,0.279461637,0.670345518,0,1
0.62445308,1,1,o1,3,4,72,HIT,0,166,334,500,666,833,4.392017917,3.798524369,-0.733252711,3.361745243,5.941357789,0.910644354,0.45099776,0.487136831,1,1,1,1,0.45099776,0.525184454,0.908343411,0.579781845,0.257330276,0.886169456,1
,0,0,o1,3,4,73,CORRECT REJECTION,0,166,333,500,667,833,4.186237889,4.195593757,3.608698484,3.61922488,1.94664986,8.403082235,0.476720264,0.47610758,0.513200121,0.513200121,0.661514368,0,0.476720264,0.47555078,0.548912689,0.54759689,0.756668767,0,1
0.37449704,1,1,o1,3,4,74,HIT,0,166,333,500,666,833,0.607621407,1.572840631,1.191043901,-0.797265419,-3.862866384,-2.782274075,0.924047324,0.913626106,0.913626106,1,1,1,0.924047324,0.803394921,0.851119512,0.900341823,0.517141702,0.652215741,1
0.45027536,1,1,o1,3,4,75,HIT,0,166,333,499,666,833,0.67932432,-2.78598122,1.089889849,1.405744783,-0.887200704,-4.159683808,0.91508446,1,1,1,1,1,0.91508446,0.651752348,0.863763769,0.824281902,0.889099912,0.480039524,1
,0,0,o1,3,4,76,CORRECT REJECTION,0,166,334,500,666,833,-5.628890803,-8.484422948,-5.680104245,-8.021807252,-2.783602574,-7.379419413,0.29638865,0,0,0,0,0,0.29638865,0,0.289986969,0,0.652049678,0.077572573,1
0.59966252,1,0,o1,3,4,77,FALSE ALARM,0,166,333,499,666,833,-3.013195397,-7.749633006,-4.69509174,-2.562069647,-5.480653503,-8.784606252,0.623350575,0.076715859,0.076715859,0.089021381,0.089021381,0,0.623350575,0.031295874,0.413113532,0.679741294,0.314918312,0,0
,0,0,o1,3,4,78,CORRECT REJECTION,0,166,333,499,667,833,-4.965922327,-6.309564167,-1.953269976,-6.034429783,-5.59801295,-8.537358792,0.379259709,0.253958064,0.463933128,0.463933128,0.463933128,0,0.379259709,0.211304479,0.755841253,0.245696277,0.300248381,0,1
,0,0,o1,3,4,79,CORRECT REJECTION,0,166,333,499,666,833,3.660781485,5.475205557,8.872321916,6.841825231,8.191910098,4.00508998,0.542402314,0.408174513,0,0,0,0,0.542402314,0.315599305,0,0.144771846,0,0.499363752,1
,0,0,o1,3,4,81,CORRECT REJECTION,0,166,333,500,667,833,2.685286997,3.072032574,7.031338115,7.110152841,4.660089299,2.358405779,0.664339125,0.647287895,0.26510001,0.248898956,0.248898956,0.273946388,0.664339125,0.615995928,0.121082736,0.111230895,0.417488838,0.705199278,1
,0,0,o1,3,4,82,CORRECT REJECTION,0,166,333,499,666,833,6.450217493,5.028651328,4.321298842,3.924602337,5.795383116,9.002503764,0.193722813,0.23558533,0.263968836,0.283097106,0.283097106,0,0.193722813,0.371418584,0.459837645,0.509424708,0.275577111,0,1
0.49974392,1,1,o1,3,4,83,HIT,0,167,333,500,667,833,-5.894413937,1.385111753,-4.747217841,-2.41332069,-1.409708676,-4.981724333,0.263198258,1,1,1,1,1,0.263198258,0.826861031,0.40659777,0.698334914,0.823786415,0.377284458,1
